"http://data.kasabi.com/dataset/nhs-organization/def/SpecialHealthAuthority","Organization"
"http://education.data.gov.uk/def/school/TypeOfEstablishment_Other_Independent_School","Tag"
"http://purl.org/NET/scovo#Dimension","Statistic"
"http://purl.org/NET/c4dm/timeline.owl#Interval","Thing"
"http://purl.org/ontology/wo/Superorder","Thing"
"http://purl.org/ontology/wo/Superfamily","Thing"
"http://vocab.org/transit/terms/Stop","Place"
"http://purl.org/ontology/po/Role","Event"
"http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing","Place"
"http://purl.org/ontology/po/Credit","Event"
"http://purl.org/net/opmv/ns#Process","Event"
"http://www.w3.org/2000/01/rdf-schema#Property","Term"
"http://purl.org/ontology/wo/MarineHabitat","Place"
"http://purl.org/ontology/po/Broadcast","Event"
"http://vocab.org/transit/terms/MinimumTimeTransfer","Thing"
"http://purl.org/NET/c4dm/timeline.owl#TimeLine","Event"
"http://purl.org/ontology/wo/ExtremesAdaptation","Thing"
"http://purl.org/ontology/po/MediaItem","CreativeWork"
"http://data.kasabi.com/dataset/nhs-organization/def/ITArea","Place"
"http://purl.org/ontology/mo/Sound","CreativeWork"
"http://data.kasabi.com/dataset/english-heritage/def/Monument","Place"
"http://purl.org/ontology/wo/Phylum","Thing"
"http://purl.org/ontology/wo/CommunicationAdaptation","Thing"
"http://purl.org/ontology/wo/Infraorder","Thing"
"http://purl.org/ontology/po/Alias","Person"
"http://data.ordnancesurvey.co.uk/ontology/admingeo/ScottishParliamentElectoralRegion","Place"
"http://purl.org/ontology/wo/TaxonName","Thing"
"http://purl.org/ontology/wo/Superclass","Thing"
"http://purl.org/ontology/po/Service","Organization"
"http://purl.org/ontology/wo/Ecozones","Place"
"http://vocab.org/transit/terms/Service","Organization"
"http://vocab.org/transit/terms/Schedule","Event"
"http://purl.org/ontology/wo/LocomotionAdaptation","Thing"
"http://purl.org/ontology/po/RepeatBroadcast","Event"
"http://purl.org/linked-data/cube#CodedProperty","Tag"
"http://data.ordnancesurvey.co.uk/ontology/postcode/PostcodeDistrict","Place"
"http://purl.org/ontology/wo/ReproductionStrategy","Thing"
"http://purl.org/ontology/wo/LifeCycle","Thing"
"http://purl.org/ontology/po/Segment","CreativeWork"
"http://vocab.org/transit/terms/Route","Thing"
"http://data.ordnancesurvey.co.uk/ontology/place/Country","Place"
"http://purl.org/ontology/wo/Ecozone","Place"
"http://data.kasabi.com/dataset/english-heritage/def/Park","Place"
"http://reference.data.gov.uk/def/intervals/CalendarYear","Thing"
"http://purl.org/ontology/wo/MorphologyAdaptation","Thing"
"http://purl.org/ontology/wo/Family","Thing"
"http://data.kasabi.com/dataset/nhs-organization/def/AmbulanceTrust","Organization"
"http://purl.org/ontology/po/Place","Place"
"http://vocab.org/transit/terms/RailRoute","Thing"
"http://purl.org/ontology/wo/TerrestrialHabitat","Place"
"http://data.ordnancesurvey.co.uk/ontology/admingeo/GreaterLondonAuthorityAssemblyConstituency","Place"
"http://research.data.gov.uk/def/project/Location","Place"
"http://purl.org/ontology/po/Version","CreativeWork"
"http://vocab.org/transit/terms/OutboundService","Organization"
"http://purl.org/ontology/po/Format","Tag"
"http://purl.org/ontology/wo/FeedingHabit","Thing"
"http://www.w3.org/ns/org/Organization","Organization"
"http://vocab.org/transit/terms/Transfer","Thing"
"http://purl.org/ontology/wo/BehaviouralPattern","Thing"
"http://data.ordnancesurvey.co.uk/ontology/admingeo/WelshAssemblyElectoralRegion","Place"
"http://reference.data.gov.uk/def/intervals/Week","Thing"
"http://transport.data.gov.uk/def/naptan/OffStreetStopPoint","Place"
"http://purl.org/ontology/po/SpeechSegment","CreativeWork"
"http://purl.org/ontology/wo/Kingdom","Thing"
"http://purl.org/NET/scovo#Dataset","Statistic"
"http://purl.org/ontology/po/Brand","Organization"
"http://purl.org/ontology/wo/AnimalIntelligence","Thing"
"http://vocab.org/transit/terms/InboundService","Organization"
"http://purl.org/ontology/po/Programme","CreativeWork"
"http://purl.org/ontology/wo/Genus","Thing"
"http://purl.org/ontology/wo/SocialBehaviour","Thing"
"http://rdf.ontosema.org/lang/language.owl#Word","Term"
"http://www.w3.org/2006/vcard/ns#Tel","Thing"
